NumPoints = 25
-15.551520, -15.314800
-5.873880, -18.730600
-8.913120, -7.203640
-17.582432, -2.862840
-1.487920, -4.886480
2.635680, -11.920400
-12.674920, 6.530680
-5.126240, 3.213160
8.856440, -16.470268
6.780160, -5.405600
2.551840, 1.597400
-18.637912, 11.774880
-11.070920, 14.006000
-1.353280, 10.789320
14.344080, -6.093760
11.863160, 1.616240
18.672760, -19.252636
6.777840, 7.991880
-18.284660, 19.357480
19.798760, -11.547080
-0.923800, 19.110760
6.183640, 16.133840
14.533560, 9.872160
19.330640, 3.552760
15.187480, 17.998040
