NumPoints = 25
-26.000000, -26.000000
-13.000000, -26.000000
-26.000000, -13.000000
-13.000000, -13.000000
0.000000, -26.000000
-26.000000, 0.000000
0.000000, -13.000000
-13.000000, 0.000000
13.000000, -26.000000
-26.000000, 13.000000
0.000000, 0.000000
13.000000, -13.000000
-13.000000, 13.000000
13.000000, 0.000000
0.000000, 13.000000
26.000000, -26.000000
-26.000000, 26.000000
26.000000, -13.000000
-13.000000, 26.000000
13.000000, 13.000000
26.000000, 0.000000
0.000000, 26.000000
26.000000, 13.000000
13.000000, 26.000000
26.000000, 26.000000
