NumPoints = 25
-11.663640, -11.486100
-4.405410, -14.047950
-6.684840, -5.402730
-13.186824, -2.147130
-1.115940, -3.664860
1.976760, -8.940300
-9.506190, 4.898010
-3.844680, 2.409870
6.642330, -12.352701
5.085120, -4.054200
1.913880, 1.198050
-13.978434, 8.831160
-8.303190, 10.504500
-1.014960, 8.091990
10.758060, -4.570320
8.897370, 1.212180
14.004570, -14.439477
5.083380, 5.993910
-13.713495, 14.518110
14.849070, -8.660310
-0.692850, 14.333070
4.637730, 12.100380
10.900170, 7.404120
14.497980, 2.664570
11.390610, 13.498530
