NumPoints = 25
-21.383340, -21.057850
-8.076585, -25.754575
-12.255540, -9.905005
-24.175844, -3.936405
-2.045890, -6.718910
3.624060, -16.390550
-17.428015, 8.979685
-7.048580, 4.418095
12.177605, -22.646618
9.322720, -7.432700
3.508780, 2.196425
-25.627129, 16.190460
-15.222515, 19.258250
-1.860760, 14.835315
19.723110, -8.378920
16.311845, 2.222330
25.675045, -26.472375
9.319530, 10.988835
-25.141407, 26.616535
27.223295, -15.877235
-1.270225, 26.277295
8.502505, 22.184030
19.983645, 13.574220
26.579630, 4.885045
20.882785, 24.747305
