NumPoints = 25
-19.439400, -19.143500
-7.342350, -23.413250
-11.141400, -9.004550
-21.978040, -3.578550
-1.859900, -6.108100
3.294600, -14.900500
-15.843650, 8.163350
-6.407800, 4.016450
11.070550, -20.587835
8.475200, -6.757000
3.189800, 1.996750
-23.297390, 14.718600
-13.838650, 17.507500
-1.691600, 13.486650
17.930100, -7.617200
14.828950, 2.020300
23.340950, -24.065795
8.472300, 9.989850
-22.855825, 24.196850
24.748450, -14.433850
-1.154750, 23.888450
7.729550, 20.167300
18.166950, 12.340200
24.163300, 4.440950
18.984350, 22.497550
