NumPoints = 25
-13.607580, -13.400450
-5.139645, -16.389275
-7.798980, -6.303185
-15.384628, -2.504985
-1.301930, -4.275670
2.306220, -10.430350
-11.090555, 5.714345
-4.485460, 2.811515
7.749385, -14.411485
5.932640, -4.729900
2.232860, 1.397725
-16.308173, 10.303020
-9.687055, 12.255250
-1.184120, 9.440655
12.551070, -5.332040
10.380265, 1.414210
16.338665, -16.846056
5.930610, 6.992895
-15.999078, 16.937795
17.323915, -10.103695
-0.808325, 16.721915
5.410685, 14.117110
12.716865, 8.638140
16.914310, 3.108665
13.289045, 15.748285
