NumPoints = 25
-16.000000, -16.000000
-8.000000, -16.000000
-16.000000, -8.000000
-8.000000, -8.000000
0.000000, -16.000000
-16.000000, 0.000000
0.000000, -8.000000
-8.000000, 0.000000
8.000000, -16.000000
-16.000000, 8.000000
0.000000, 0.000000
8.000000, -8.000000
-8.000000, 8.000000
8.000000, 0.000000
0.000000, 8.000000
16.000000, -16.000000
-16.000000, 16.000000
16.000000, -8.000000
-8.000000, 16.000000
8.000000, 8.000000
16.000000, 0.000000
0.000000, 16.000000
16.000000, 8.000000
8.000000, 16.000000
16.000000, 16.000000
